district,week,SIGACT,SIG_1,df,idf,suicide,ied_attack,ied_clear,ied_total,district_1,district_2
Al-Shatra,2515,0,0,0,0,0,0,0,0,Al-Shatra,Al-Shatra
Al-Shatra,2516,0,0,0,0,0,0,0,0,Al-Shatra,Al-Shatra
Al-Shatra,2517,0,0,0,0,0,0,0,0,Al-Shatra,Al-Shatra
Al-Shatra,2518,0,0,0,0,0,0,0,0,Al-Shatra,Al-Shatra
Al-Shatra,2519,0,0,0,0,0,0,0,0,Al-Shatra,Al-Shatra
Al-Shatra,2520,0,0,0,0,0,0,0,0,Al-Shatra,Al-Shatra
Al-Shatra,2521,0,0,0,0,0,0,0,0,Al-Shatra,Al-Shatra
Al-Shatra,2522,0,0,0,0,0,0,0,0,Al-Shatra,Al-Shatra
Al-Shatra,2523,0,0,0,0,0,0,0,0,Al-Shatra,Al-Shatra
Al-Shatra,2524,0,0,0,0,0,0,0,0,Al-Shatra,Al-Shatra
Al-Shatra,2525,0,0,0,0,0,0,0,0,Al-Shatra,Al-Shatra
Al-Shatra,2526,0,0,0,0,0,0,0,0,Al-Shatra,Al-Shatra
Al-Shatra,2527,0,0,0,0,0,0,0,0,Al-Shatra,Al-Shatra
Al-Shatra,2528,1,1,1,0,0,0,0,0,Al-Shatra,Al-Shatra
Al-Shatra,2529,1,1,1,0,0,0,0,0,Al-Shatra,Al-Shatra
Al-Shatra,2530,0,0,0,0,0,0,0,0,Al-Shatra,Al-Shatra
Al-Shatra,2531,1,1,1,0,0,0,0,0,Al-Shatra,Al-Shatra
Al-Shatra,2532,0,0,0,0,0,0,0,0,Al-Shatra,Al-Shatra
Al-Shatra,2533,0,0,0,0,0,0,0,0,Al-Shatra,Al-Shatra
Al-Shatra,2534,0,0,0,0,0,0,0,0,Al-Shatra,Al-Shatra
Al-Shatra,2535,0,0,0,0,0,0,0,0,Al-Shatra,Al-Shatra
Al-Shatra,2536,0,0,0,0,0,0,0,0,Al-Shatra,Al-Shatra
Al-Shatra,2537,0,0,0,0,0,0,0,0,Al-Shatra,Al-Shatra
Al-Shatra,2538,0,0,0,0,0,0,0,0,Al-Shatra,Al-Shatra
Al-Shatra,2539,0,0,0,0,0,0,0,0,Al-Shatra,Al-Shatra
Al-Shatra,2540,0,0,0,0,0,0,0,0,Al-Shatra,Al-Shatra
Al-Shatra,2541,0,0,0,0,0,0,0,0,Al-Shatra,Al-Shatra
Al-Shatra,2542,0,0,0,0,0,0,0,0,Al-Shatra,Al-Shatra
Al-Shatra,2543,0,0,0,0,0,0,0,0,Al-Shatra,Al-Shatra
Al-Shatra,2544,0,0,0,0,0,0,0,0,Al-Shatra,Al-Shatra
Al-Shatra,2545,0,0,0,0,0,0,0,0,Al-Shatra,Al-Shatra
Al-Shatra,2546,0,0,0,0,0,0,0,0,Al-Shatra,Al-Shatra
Al-Shatra,2547,0,0,0,0,0,0,0,0,Al-Shatra,Al-Shatra
Al-Shatra,2548,0,0,0,0,0,0,0,0,Al-Shatra,Al-Shatra
Al-Shatra,2549,1,1,0,0,0,0,1,1,Al-Shatra,Al-Shatra
Al-Shatra,2550,0,0,0,0,0,0,0,0,Al-Shatra,Al-Shatra
Al-Shatra,2551,0,0,0,0,0,0,0,0,Al-Shatra,Al-Shatra
Al-Shatra,2552,0,0,0,0,0,0,0,0,Al-Shatra,Al-Shatra
Al-Shatra,2553,0,0,0,0,0,0,0,0,Al-Shatra,Al-Shatra
Al-Shatra,2554,0,0,0,0,0,0,0,0,Al-Shatra,Al-Shatra
Al-Shatra,2555,0,0,0,0,0,0,0,0,Al-Shatra,Al-Shatra
Al-Shikhan,2292,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2293,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2294,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2295,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2296,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2297,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2298,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2299,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2300,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2301,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2302,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2303,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2304,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2305,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2306,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2307,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2308,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2309,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2310,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2311,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2312,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2313,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2314,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2315,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2316,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2317,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2318,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2319,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2320,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2321,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2322,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2323,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2324,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2325,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2326,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2327,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2328,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2329,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2330,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2331,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2332,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2333,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2334,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2335,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2336,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2337,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2338,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2339,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2340,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2341,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2342,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2343,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2344,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2345,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2346,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2347,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2348,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2349,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2350,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2351,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2352,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2353,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2354,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2355,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2356,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2357,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2358,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2359,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2360,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2361,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2362,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2363,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2364,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2365,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2366,1,1,0,0,0,1,0,1,Al-Shikhan,Al-Shikhan
Al-Shikhan,2367,1,1,1,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2368,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2369,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2370,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2371,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2372,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2373,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2374,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2375,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2376,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2377,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2378,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2379,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2380,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2381,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2382,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2383,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2384,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2385,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2386,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2387,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2388,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2389,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2390,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2391,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2392,1,1,0,0,0,1,0,1,Al-Shikhan,Al-Shikhan
Al-Shikhan,2393,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2394,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2395,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2396,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2397,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2398,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2399,1,1,0,0,0,1,0,1,Al-Shikhan,Al-Shikhan
Al-Shikhan,2400,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2401,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2402,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2403,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2404,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2405,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2406,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2407,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2408,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2409,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2410,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2411,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2412,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2413,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2414,1,1,0,0,0,1,0,1,Al-Shikhan,Al-Shikhan
Al-Shikhan,2415,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2416,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2417,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2418,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2419,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2420,1,1,0,0,0,1,0,1,Al-Shikhan,Al-Shikhan
Al-Shikhan,2421,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2422,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2423,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2424,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2425,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2426,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2427,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2428,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2429,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2430,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2431,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2432,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2433,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2434,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2435,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2436,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2437,1,1,0,0,0,1,0,1,Al-Shikhan,Al-Shikhan
Al-Shikhan,2438,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2439,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2440,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2441,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2442,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2443,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2444,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2445,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2446,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2447,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2448,1,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2449,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2450,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2451,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2452,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2453,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2454,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2455,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2456,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2457,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2458,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2459,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2460,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2461,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2462,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2463,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2464,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2465,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2466,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2467,1,1,0,0,0,0,1,1,Al-Shikhan,Al-Shikhan
Al-Shikhan,2468,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2469,1,0,0,0,0,1,0,1,Al-Shikhan,Al-Shikhan
Al-Shikhan,2470,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2471,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2472,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2473,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2474,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2475,2,1,0,0,0,2,0,2,Al-Shikhan,Al-Shikhan
Al-Shikhan,2476,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2477,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2478,1,1,0,0,0,1,0,1,Al-Shikhan,Al-Shikhan
Al-Shikhan,2479,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2480,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2481,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2482,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2483,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2484,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2485,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2486,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2487,1,1,0,0,0,1,0,1,Al-Shikhan,Al-Shikhan
Al-Shikhan,2488,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2489,1,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2490,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2491,2,2,1,0,0,1,0,1,Al-Shikhan,Al-Shikhan
Al-Shikhan,2492,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2493,1,1,0,0,0,1,0,1,Al-Shikhan,Al-Shikhan
Al-Shikhan,2494,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2495,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2496,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2497,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2498,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2499,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2500,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2501,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2502,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2503,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2504,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2505,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2506,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2507,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2508,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2509,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2510,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2511,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2512,1,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2513,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2514,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2515,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2516,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2517,1,1,0,0,0,0,1,1,Al-Shikhan,Al-Shikhan
Al-Shikhan,2518,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2519,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2520,1,1,0,0,0,0,1,1,Al-Shikhan,Al-Shikhan
Al-Shikhan,2521,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2522,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2523,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2524,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2525,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2526,1,1,0,0,0,1,0,1,Al-Shikhan,Al-Shikhan
Al-Shikhan,2527,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2528,1,1,0,0,0,0,1,1,Al-Shikhan,Al-Shikhan
Al-Shikhan,2529,1,1,0,0,0,0,1,1,Al-Shikhan,Al-Shikhan
Al-Shikhan,2530,1,1,0,0,0,1,0,1,Al-Shikhan,Al-Shikhan
Al-Shikhan,2531,4,4,0,0,0,0,4,4,Al-Shikhan,Al-Shikhan
Al-Shikhan,2532,2,1,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2533,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2534,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2535,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2536,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2537,2,1,0,0,0,0,1,1,Al-Shikhan,Al-Shikhan
Al-Shikhan,2538,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2539,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2540,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2541,1,1,0,0,0,0,1,1,Al-Shikhan,Al-Shikhan
Al-Shikhan,2542,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2543,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2544,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2545,1,1,0,0,0,0,1,1,Al-Shikhan,Al-Shikhan
Al-Shikhan,2546,1,1,0,0,0,1,0,1,Al-Shikhan,Al-Shikhan
Al-Shikhan,2547,2,2,0,0,0,1,1,2,Al-Shikhan,Al-Shikhan
Al-Shikhan,2548,1,1,0,0,0,1,0,1,Al-Shikhan,Al-Shikhan
Al-Shikhan,2549,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2550,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2551,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2552,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2553,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
Al-Shikhan,2554,1,1,0,0,0,1,0,1,Al-Shikhan,Al-Shikhan
Al-Shikhan,2555,0,0,0,0,0,0,0,0,Al-Shikhan,Al-Shikhan
